crsCode583527 deptId434339 crsName389811 descr103403
crsCode412654 deptId855180 crsName238340 descr886297
crsCode400958 deptId164100 crsName299169 descr491923
crsCode697105 deptId626658 crsName909846 descr197444
crsCode982186 deptId192518 crsName807170 descr449394
crsCode586920 deptId516508 crsName341727 descr412050
crsCode640917 deptId206022 crsName28844 descr444095
crsCode290459 deptId337384 crsName493611 descr348758
crsCode37398 deptId731727 crsName578118 descr271472
crsCode320389 deptId215102 crsName633293 descr325181
crsCode511193 deptId24407 crsName67674 descr411257
crsCode942448 deptId677987 crsName676438 descr545166
crsCode656731 deptId162046 crsName578324 descr872902
crsCode204827 deptId345250 crsName406747 descr855723
crsCode865771 deptId558158 crsName708417 descr955774
crsCode937783 deptId290002 crsName59570 descr281936
crsCode652458 deptId629690 crsName583376 descr442304
crsCode556581 deptId290132 crsName601333 descr752529
crsCode748363 deptId616800 crsName502483 descr100646
crsCode68601 deptId984468 crsName45181 descr245981
crsCode202771 deptId844873 crsName202622 descr186438
crsCode706362 deptId756229 crsName421991 descr65599
crsCode811673 deptId101414 crsName112999 descr367661
crsCode942751 deptId618023 crsName811090 descr374169
crsCode253191 deptId918098 crsName302404 descr470628
crsCode425554 deptId255490 crsName269535 descr784104
crsCode31319 deptId153428 crsName873199 descr966893
crsCode58352 deptId636714 crsName360559 descr597253
crsCode693078 deptId252251 crsName922533 descr484805
crsCode577287 deptId609082 crsName611688 descr402208
crsCode282019 deptId281474 crsName65730 descr749281
crsCode717399 deptId815323 crsName309040 descr166021
crsCode244912 deptId717963 crsName809990 descr805938
crsCode925649 deptId105468 crsName721903 descr2904
crsCode338496 deptId747109 crsName325650 descr535715
crsCode532762 deptId852568 crsName370897 descr483738
crsCode325863 deptId792360 crsName506219 descr407
crsCode220552 deptId895733 crsName822145 descr346787
crsCode806733 deptId288854 crsName884918 descr692525
crsCode179683 deptId862881 crsName655471 descr763175
crsCode463018 deptId375770 crsName723002 descr705918
crsCode200741 deptId262389 crsName298379 descr43060
crsCode420683 deptId919753 crsName130017 descr792283
crsCode469690 deptId905300 crsName549639 descr461552
crsCode394443 deptId322789 crsName815926 descr555089
crsCode21440 deptId759338 crsName234071 descr613276
crsCode526746 deptId37974 crsName899623 descr357158
crsCode172552 deptId724462 crsName900340 descr200661
crsCode113849 deptId784369 crsName348612 descr998235
crsCode379042 deptId254036 crsName5327 descr939836
crsCode294771 deptId703102 crsName43561 descr307924
crsCode4304 deptId55668 crsName965466 descr183814
crsCode564293 deptId135016 crsName678342 descr455796
crsCode741132 deptId116686 crsName789855 descr408143
crsCode815607 deptId61241 crsName712799 descr204937
crsCode338678 deptId958178 crsName801314 descr447969
crsCode99590 deptId207368 crsName248797 descr735773
crsCode494647 deptId141681 crsName822079 descr677654
crsCode313431 deptId826446 crsName266274 descr178733
crsCode255680 deptId74492 crsName126638 descr757979
crsCode330235 deptId159015 crsName101003 descr859239
crsCode55504 deptId45321 crsName441152 descr331568
crsCode693356 deptId654544 crsName268269 descr994858
crsCode659948 deptId776542 crsName401121 descr776870
crsCode979916 deptId345898 crsName660057 descr657353
crsCode933351 deptId136387 crsName986582 descr941278
crsCode167914 deptId802101 crsName427609 descr261384
crsCode542617 deptId634948 crsName99198 descr641488
crsCode502845 deptId778005 crsName202739 descr821213
crsCode740137 deptId964589 crsName772691 descr478593
crsCode289384 deptId235536 crsName62819 descr301743
crsCode6534 deptId399947 crsName699623 descr91275
crsCode770935 deptId573518 crsName244962 descr547930
crsCode490855 deptId403569 crsName231785 descr333081
crsCode340062 deptId575319 crsName840611 descr913257
crsCode871183 deptId486640 crsName513631 descr973479
crsCode857854 deptId392216 crsName769618 descr207322
crsCode219917 deptId165981 crsName370476 descr142406
crsCode130657 deptId636062 crsName628373 descr77213
crsCode261237 deptId416398 crsName411785 descr251797
crsCode82043 deptId906712 crsName443533 descr439317
crsCode428970 deptId56157 crsName991628 descr70408
crsCode291433 deptId507480 crsName361491 descr505684
crsCode701334 deptId903843 crsName537126 descr941477
crsCode348531 deptId215186 crsName352637 descr257443
crsCode229549 deptId307261 crsName822942 descr770050
crsCode429835 deptId646172 crsName762712 descr937783
crsCode346480 deptId684938 crsName930457 descr617672
crsCode275212 deptId839404 crsName400621 descr506556
crsCode791013 deptId638955 crsName942675 descr636722
crsCode693630 deptId534173 crsName399614 descr772750
crsCode743329 deptId968385 crsName478949 descr269454
crsCode943758 deptId397545 crsName387271 descr344826
crsCode313472 deptId150066 crsName516159 descr428986
crsCode11736 deptId279599 crsName626495 descr472386
crsCode199209 deptId27556 crsName986540 descr280552
crsCode25887 deptId115438 crsName555478 descr970773
crsCode877964 deptId169408 crsName746514 descr662554
crsCode973456 deptId875400 crsName442358 descr62042
crsCode739365 deptId393456 crsName2801 descr436581
crsCode23621 deptId203776 crsName881284 descr425446
crsCode488248 deptId888352 crsName344097 descr603314
crsCode7293 deptId266043 crsName749342 descr773696
crsCode889364 deptId653056 crsName754326 descr834488
crsCode214182 deptId581570 crsName670493 descr14116
crsCode176274 deptId156479 crsName807069 descr327171
crsCode751190 deptId294462 crsName621586 descr98364
crsCode292373 deptId211921 crsName851486 descr15664
crsCode943498 deptId140410 crsName445321 descr403048
crsCode64010 deptId358570 crsName977689 descr799853
crsCode344239 deptId93861 crsName6922 descr902391
crsCode885351 deptId61633 crsName791019 descr5693
crsCode822807 deptId26316 crsName491861 descr644843
crsCode446445 deptId790413 crsName392200 descr317106
crsCode110017 deptId810851 crsName729571 descr616697
crsCode967463 deptId103691 crsName858432 descr160497
crsCode992147 deptId457341 crsName277290 descr929734
crsCode177449 deptId579061 crsName147068 descr516593
crsCode521633 deptId795919 crsName696407 descr542506
crsCode783188 deptId230475 crsName715775 descr661883
crsCode165285 deptId328241 crsName816722 descr672624
crsCode165134 deptId45198 crsName155751 descr592811
crsCode405766 deptId510876 crsName662079 descr442708
crsCode87692 deptId554879 crsName242602 descr245613
crsCode165459 deptId247724 crsName522234 descr958723
crsCode934794 deptId818340 crsName515292 descr537344
crsCode501255 deptId704094 crsName262808 descr73374
crsCode764431 deptId665603 crsName526693 descr903414
crsCode284420 deptId361171 crsName806697 descr19510
crsCode226156 deptId435557 crsName56589 descr810289
crsCode227930 deptId779595 crsName88890 descr958865
crsCode900603 deptId623316 crsName739314 descr753063
crsCode203391 deptId790187 crsName716813 descr281699
crsCode200929 deptId607068 crsName434446 descr621471
crsCode497301 deptId561399 crsName189089 descr349013
crsCode615886 deptId832845 crsName624627 descr83058
crsCode517545 deptId274263 crsName191534 descr239234
crsCode962297 deptId719351 crsName161744 descr518154
crsCode933679 deptId114134 crsName224423 descr665268
crsCode210150 deptId601260 crsName727019 descr599013
crsCode475273 deptId522333 crsName929399 descr949163
crsCode645666 deptId435521 crsName842278 descr970770
crsCode497407 deptId53692 crsName922694 descr345045
crsCode281859 deptId455052 crsName89404 descr136498
crsCode715654 deptId692514 crsName653748 descr790422
crsCode360618 deptId221799 crsName362882 descr493304
crsCode431291 deptId874655 crsName22042 descr995266
crsCode510210 deptId702699 crsName862952 descr387241
crsCode775463 deptId387368 crsName566541 descr864670
crsCode854400 deptId754485 crsName106615 descr509660
crsCode936698 deptId182675 crsName416796 descr676578
crsCode174434 deptId90341 crsName630163 descr965371
crsCode341905 deptId448726 crsName619727 descr518136
crsCode729394 deptId170521 crsName493240 descr401088
crsCode471153 deptId165772 crsName468456 descr676734
crsCode132546 deptId196918 crsName976383 descr69752
crsCode189387 deptId648495 crsName907747 descr556416
crsCode630511 deptId498143 crsName493975 descr204163
crsCode783032 deptId123870 crsName387831 descr787390
crsCode852768 deptId191035 crsName369869 descr392657
crsCode929660 deptId530264 crsName780884 descr503788
crsCode460422 deptId586995 crsName808839 descr495974
crsCode702533 deptId106559 crsName203684 descr413548
crsCode732827 deptId566640 crsName339906 descr919830
crsCode131563 deptId625494 crsName692172 descr573653
crsCode460261 deptId328609 crsName455129 descr383497
crsCode742575 deptId311427 crsName56937 descr526447
crsCode591217 deptId410931 crsName9599 descr686968
crsCode132477 deptId557261 crsName988566 descr541620
crsCode759322 deptId737878 crsName386497 descr842925
crsCode172524 deptId714654 crsName822882 descr243537
crsCode954625 deptId661502 crsName198342 descr624774
crsCode355898 deptId964481 crsName564444 descr413282
crsCode685780 deptId115039 crsName247440 descr813043
crsCode327506 deptId40612 crsName574985 descr624632
crsCode702025 deptId327856 crsName670395 descr946611
crsCode617287 deptId213975 crsName329961 descr369110
crsCode503905 deptId561000 crsName918843 descr350362
crsCode172504 deptId244363 crsName503735 descr987695
crsCode333351 deptId261636 crsName806495 descr494862
crsCode523500 deptId731732 crsName539687 descr620330
crsCode258800 deptId970878 crsName726994 descr188164
crsCode560405 deptId460647 crsName644072 descr748126
crsCode812251 deptId29015 crsName16790 descr732423
crsCode353295 deptId956892 crsName224930 descr236501
crsCode37840 deptId716621 crsName458825 descr421937
crsCode494079 deptId557100 crsName733942 descr473996
crsCode443587 deptId120229 crsName495585 descr824688
crsCode971701 deptId40691 crsName229571 descr614833
crsCode202479 deptId74722 crsName961137 descr830338
crsCode573484 deptId889007 crsName979228 descr615524
crsCode477020 deptId464459 crsName861668 descr109432
crsCode103815 deptId159614 crsName540308 descr681206
crsCode92379 deptId678761 crsName914046 descr968950
crsCode581588 deptId462180 crsName946036 descr434220
crsCode220934 deptId194181 crsName477472 descr17905
crsCode844362 deptId182914 crsName251073 descr430972
crsCode268419 deptId532974 crsName592579 descr484015
crsCode844492 deptId32415 crsName809977 descr240653
crsCode1728 deptId310513 crsName347129 descr675658
crsCode921381 deptId338275 crsName790548 descr928763
crsCode159733 deptId288286 crsName621424 descr492525
crsCode479627 deptId737110 crsName186884 descr495505
crsCode43623 deptId993993 crsName546736 descr151765
crsCode521502 deptId63269 crsName749111 descr248013
crsCode170977 deptId542471 crsName572954 descr603216
crsCode294759 deptId143773 crsName25874 descr141024
crsCode378554 deptId568620 crsName894121 descr712321
crsCode558363 deptId559021 crsName355829 descr309354
crsCode994515 deptId476883 crsName671666 descr977369
crsCode291608 deptId372968 crsName308987 descr41153
crsCode86744 deptId285269 crsName36901 descr468575
crsCode410212 deptId204480 crsName101880 descr62443
crsCode533116 deptId594896 crsName968075 descr353321
crsCode474867 deptId471308 crsName361915 descr155614
crsCode752063 deptId543329 crsName342535 descr870240
crsCode462623 deptId311554 crsName819211 descr620999
crsCode566825 deptId387370 crsName666903 descr986112
crsCode884271 deptId597373 crsName98348 descr518975
crsCode723661 deptId974860 crsName707218 descr757908
crsCode936786 deptId703095 crsName485337 descr726743
crsCode507657 deptId530221 crsName230762 descr102590
crsCode292323 deptId741776 crsName875080 descr326413
crsCode64514 deptId719219 crsName278313 descr748716
crsCode976100 deptId950277 crsName321259 descr991956
crsCode659754 deptId213959 crsName522485 descr467107
crsCode586884 deptId835129 crsName407787 descr684304
crsCode428988 deptId217811 crsName883597 descr149368
crsCode30939 deptId976815 crsName260653 descr521815
crsCode561019 deptId501124 crsName159819 descr79826
crsCode146987 deptId870476 crsName264526 descr356592
crsCode746616 deptId467911 crsName616417 descr723177
crsCode183838 deptId379481 crsName902888 descr304279
crsCode336779 deptId889807 crsName858526 descr697417
crsCode685452 deptId570367 crsName743181 descr323255
crsCode146967 deptId323405 crsName981032 descr247055
crsCode778548 deptId273930 crsName449736 descr448878
crsCode383304 deptId400886 crsName614018 descr38122
crsCode92159 deptId221670 crsName130081 descr1612
crsCode489877 deptId104961 crsName854469 descr567195
crsCode64066 deptId77220 crsName512855 descr502099
crsCode118976 deptId559910 crsName599143 descr102773
crsCode362554 deptId858933 crsName469605 descr296184
crsCode514258 deptId300255 crsName829241 descr256349
crsCode533775 deptId745197 crsName484671 descr891488
crsCode928162 deptId234986 crsName526690 descr150154
crsCode115987 deptId30401 crsName976276 descr298595
crsCode227917 deptId842244 crsName33191 descr257861
crsCode772354 deptId846857 crsName970763 descr42828
crsCode97532 deptId770479 crsName775909 descr663658
crsCode464898 deptId840382 crsName339592 descr159511
crsCode293411 deptId167788 crsName347090 descr34149
crsCode101602 deptId859580 crsName12517 descr356785
crsCode291581 deptId727233 crsName708033 descr844150
crsCode285020 deptId570945 crsName769147 descr983355
