crsCode980485|deptId477869|crsName660042|descr521087
crsCode311840|deptId737315|crsName421721|descr958538
crsCode204739|deptId895377|crsName742170|descr644402
crsCode68204|deptId900808|crsName988190|descr295345
crsCode72393|deptId859159|crsName844872|descr458461
crsCode174574|deptId843358|crsName131951|descr526700
crsCode35898|deptId376529|crsName888722|descr29051
crsCode987672|deptId904331|crsName465960|descr376187
crsCode477730|deptId261836|crsName972692|descr234425
crsCode357343|deptId529233|crsName754807|descr855816
crsCode106349|deptId887311|crsName725664|descr204108
crsCode910970|deptId840907|crsName414558|descr398374
crsCode973932|deptId207577|crsName844471|descr455607
crsCode614113|deptId647983|crsName998385|descr400339
crsCode504464|deptId101540|crsName904013|descr824708
crsCode99470|deptId310859|crsName839763|descr320504
crsCode279789|deptId822182|crsName857929|descr155336
crsCode727743|deptId432905|crsName574525|descr923685
crsCode845944|deptId68813|crsName516482|descr163681
crsCode518193|deptId985325|crsName986807|descr151063
crsCode362057|deptId402752|crsName280770|descr843065
crsCode452326|deptId790035|crsName900636|descr478388
crsCode388377|deptId311138|crsName145414|descr800514
crsCode584736|deptId374067|crsName558362|descr444044
crsCode237061|deptId263888|crsName61244|descr665529
crsCode636067|deptId155679|crsName159919|descr650455
crsCode364552|deptId584991|crsName732996|descr599205
crsCode757110|deptId198273|crsName853997|descr814906
crsCode174788|deptId800865|crsName903983|descr930070
crsCode91874|deptId934367|crsName766070|descr250628
crsCode479482|deptId111518|crsName570242|descr857384
crsCode519089|deptId77337|crsName51007|descr836906
crsCode889036|deptId815197|crsName473907|descr795071
crsCode758768|deptId356967|crsName319889|descr924433
crsCode393921|deptId726554|crsName866538|descr157963
crsCode825900|deptId95709|crsName313027|descr221634
crsCode415873|deptId633423|crsName560001|descr959939
crsCode848632|deptId319912|crsName714881|descr245813
crsCode208213|deptId723949|crsName395908|descr122347
crsCode408805|deptId857231|crsName884360|descr712649
crsCode260520|deptId747873|crsName679666|descr221519
crsCode550665|deptId565108|crsName188390|descr769671
crsCode216712|deptId651089|crsName965753|descr501831
crsCode102968|deptId309075|crsName722174|descr10852
crsCode230948|deptId88542|crsName402941|descr151091
crsCode991501|deptId627200|crsName462466|descr448061
crsCode204815|deptId924770|crsName822161|descr326014
crsCode913826|deptId808426|crsName762551|descr353242
crsCode920379|deptId298545|crsName586427|descr337117
crsCode216146|deptId558364|crsName669428|descr685677
crsCode980543|deptId300825|crsName413940|descr861519
crsCode440766|deptId4920|crsName728802|descr812434
crsCode580561|deptId962211|crsName381414|descr836891
crsCode47749|deptId919292|crsName791549|descr737166
crsCode23692|deptId36433|crsName462508|descr521559
crsCode115145|deptId499070|crsName287184|descr124434
crsCode737003|deptId514592|crsName39060|descr475037
crsCode914928|deptId239281|crsName371773|descr751159
crsCode784459|deptId225989|crsName770143|descr835925
crsCode645985|deptId9760|crsName389555|descr50113
crsCode866348|deptId843378|crsName962368|descr504623
crsCode311938|deptId823088|crsName901301|descr94686
crsCode674608|deptId440335|crsName383257|descr331047
crsCode774080|deptId942175|crsName807769|descr597670
crsCode359707|deptId151939|crsName155136|descr200002
crsCode9607|deptId653065|crsName258886|descr593370
crsCode639376|deptId251818|crsName252287|descr589773
crsCode18757|deptId288927|crsName310388|descr911846
crsCode284890|deptId352669|crsName95951|descr515043
crsCode300267|deptId849456|crsName309871|descr219488
crsCode447840|deptId26224|crsName368092|descr565989
crsCode423339|deptId883105|crsName999380|descr258761
crsCode364142|deptId333869|crsName288964|descr921473
crsCode678586|deptId368502|crsName304914|descr56073
crsCode978931|deptId116571|crsName55127|descr812717
crsCode980111|deptId481609|crsName358954|descr523124
crsCode618365|deptId496699|crsName966999|descr302826
crsCode408482|deptId241167|crsName633903|descr556233
crsCode448062|deptId130694|crsName502841|descr506051
crsCode646189|deptId86488|crsName465350|descr741359
crsCode156362|deptId778098|crsName587747|descr956749
crsCode989038|deptId453837|crsName316839|descr20535
crsCode331734|deptId822380|crsName506475|descr756583
crsCode372899|deptId789874|crsName945881|descr319775
crsCode785594|deptId396125|crsName373085|descr545017
crsCode933451|deptId155875|crsName405113|descr151563
crsCode422191|deptId26727|crsName142389|descr904822
crsCode220139|deptId292056|crsName198003|descr130828
crsCode475474|deptId366631|crsName659681|descr531099
crsCode269830|deptId527779|crsName279047|descr703130
crsCode511327|deptId957106|crsName58240|descr190703
crsCode883684|deptId472942|crsName714885|descr172763
crsCode215413|deptId841881|crsName601765|descr555651
crsCode232908|deptId311487|crsName345617|descr955932
crsCode328664|deptId836903|crsName394003|descr268209
crsCode252489|deptId555445|crsName900895|descr341972
crsCode236714|deptId185759|crsName899586|descr162399
crsCode657063|deptId274634|crsName765943|descr426085
crsCode261872|deptId827136|crsName952216|descr278779
crsCode876470|deptId531920|crsName867186|descr581660
crsCode13139|deptId127043|crsName672753|descr452157
crsCode896006|deptId933878|crsName98554|descr953134
crsCode717019|deptId481305|crsName531864|descr761770
crsCode794857|deptId486850|crsName848973|descr632571
crsCode424053|deptId425199|crsName377418|descr401036
crsCode743349|deptId936470|crsName105915|descr479309
crsCode94510|deptId12139|crsName498681|descr243005
crsCode158078|deptId777774|crsName992867|descr652823
crsCode596534|deptId157805|crsName275527|descr613339
crsCode52063|deptId683357|crsName352057|descr153719
crsCode848926|deptId598161|crsName797190|descr488786
crsCode965938|deptId194773|crsName479427|descr543606
crsCode355929|deptId845482|crsName998782|descr601495
crsCode399698|deptId400221|crsName417110|descr906308
crsCode193918|deptId698054|crsName702695|descr818921
crsCode89952|deptId377178|crsName405725|descr309758
crsCode510403|deptId905518|crsName555498|descr974544
crsCode42939|deptId948873|crsName98386|descr612330
crsCode498691|deptId433764|crsName162275|descr299168
crsCode102278|deptId742080|crsName553155|descr40695
crsCode451449|deptId490020|crsName32097|descr983796
crsCode381029|deptId327218|crsName394574|descr799424
crsCode646338|deptId981093|crsName732132|descr242804
crsCode369983|deptId781610|crsName468708|descr26567
crsCode128927|deptId621463|crsName948446|descr32657
crsCode364413|deptId539212|crsName188297|descr79995
crsCode724144|deptId254181|crsName29170|descr518150
crsCode253769|deptId209049|crsName46929|descr663988
crsCode402425|deptId547186|crsName38584|descr275671
crsCode391696|deptId197801|crsName198117|descr649972
crsCode25248|deptId466333|crsName700726|descr866258
crsCode487808|deptId232432|crsName651772|descr957093
crsCode602028|deptId941758|crsName27048|descr753682
crsCode389450|deptId741947|crsName987873|descr262111
crsCode604423|deptId758952|crsName924984|descr271225
crsCode772576|deptId850482|crsName648883|descr264800
crsCode362237|deptId326247|crsName234310|descr997427
crsCode581815|deptId980117|crsName215456|descr174995
crsCode912955|deptId706497|crsName645664|descr786999
crsCode752006|deptId649217|crsName253288|descr103500
crsCode853008|deptId624183|crsName264842|descr575686
crsCode942213|deptId844778|crsName330592|descr358536
crsCode562606|deptId918466|crsName451960|descr598060
crsCode893935|deptId827104|crsName951979|descr267055
crsCode991465|deptId546840|crsName26127|descr458364
crsCode503615|deptId230348|crsName769474|descr166227
crsCode263478|deptId98854|crsName565479|descr754006
crsCode892662|deptId479601|crsName82797|descr815152
crsCode591277|deptId854997|crsName8522|descr928803
crsCode137619|deptId475565|crsName186312|descr980460
crsCode720648|deptId911430|crsName397686|descr195348
crsCode697817|deptId965623|crsName250815|descr580886
crsCode69409|deptId709592|crsName724951|descr461288
crsCode785996|deptId333472|crsName53585|descr299304
crsCode283127|deptId622303|crsName456269|descr441700
crsCode784883|deptId63188|crsName774607|descr810566
crsCode409065|deptId540524|crsName138732|descr334234
crsCode973527|deptId437464|crsName560094|descr963838
crsCode610232|deptId904265|crsName132790|descr79461
crsCode160578|deptId772939|crsName552752|descr459271
crsCode478729|deptId133115|crsName302114|descr456937
crsCode47105|deptId142758|crsName462159|descr997892
crsCode439776|deptId803648|crsName440920|descr547541
crsCode329442|deptId891582|crsName931922|descr46016
crsCode56742|deptId136016|crsName488243|descr954914
crsCode770230|deptId813694|crsName977125|descr592306
crsCode79460|deptId479646|crsName521597|descr230866
crsCode766448|deptId159685|crsName104952|descr625157
crsCode752022|deptId839413|crsName733555|descr976067
crsCode727091|deptId247169|crsName290781|descr702423
crsCode752990|deptId929356|crsName840412|descr872614
crsCode317059|deptId130746|crsName205332|descr605898
crsCode720918|deptId628515|crsName855981|descr395283
crsCode51061|deptId426403|crsName102204|descr137199
crsCode939674|deptId669326|crsName158352|descr815012
crsCode189305|deptId529537|crsName638619|descr877497
crsCode515900|deptId22227|crsName311100|descr423797
crsCode66073|deptId537195|crsName691173|descr811327
crsCode944652|deptId486251|crsName319854|descr266788
crsCode837238|deptId41738|crsName938229|descr438199
crsCode800722|deptId733760|crsName520687|descr270227
crsCode992976|deptId727002|crsName760592|descr280700
crsCode611024|deptId247661|crsName92179|descr172836
crsCode558140|deptId126631|crsName301030|descr409993
crsCode258|deptId842689|crsName452342|descr924603
crsCode369325|deptId198992|crsName519890|descr778428
crsCode420063|deptId951803|crsName587710|descr568384
crsCode664877|deptId928199|crsName654423|descr991187
crsCode518743|deptId813390|crsName690589|descr195354
crsCode113250|deptId418511|crsName61858|descr924401
crsCode770004|deptId591454|crsName384462|descr967604
crsCode464908|deptId617212|crsName630861|descr548633
crsCode167483|deptId345921|crsName394965|descr96059
crsCode761795|deptId479670|crsName799831|descr483761
crsCode219818|deptId498879|crsName683457|descr729373
crsCode939066|deptId974581|crsName197102|descr493377
crsCode594489|deptId120082|crsName591979|descr923659
crsCode411968|deptId557702|crsName562727|descr246577
crsCode340667|deptId406502|crsName734710|descr79223
crsCode792956|deptId537476|crsName229314|descr454414
crsCode888828|deptId586329|crsName216911|descr18710
crsCode207726|deptId73183|crsName143400|descr371332
crsCode950273|deptId910524|crsName582891|descr89631
crsCode705203|deptId794904|crsName72174|descr292772
crsCode90189|deptId409871|crsName675917|descr552842
crsCode995775|deptId72066|crsName384914|descr71776
crsCode761880|deptId797512|crsName524479|descr941394
crsCode768993|deptId724994|crsName147642|descr892298
crsCode485591|deptId626957|crsName857301|descr461363
crsCode218884|deptId144|crsName596730|descr920856
crsCode866745|deptId728436|crsName356720|descr764779
crsCode20010|deptId706291|crsName975116|descr207394
crsCode2022|deptId247050|crsName38838|descr830012
crsCode574961|deptId437832|crsName774423|descr850978
crsCode758272|deptId194569|crsName944476|descr452072
crsCode814800|deptId386172|crsName763306|descr918898
crsCode129443|deptId167135|crsName786974|descr86195
crsCode736024|deptId264780|crsName91327|descr22737
crsCode672998|deptId621805|crsName730883|descr802149
crsCode472500|deptId927692|crsName840890|descr149086
crsCode97752|deptId840965|crsName709595|descr431045
crsCode586475|deptId980252|crsName426602|descr514011
crsCode149318|deptId377771|crsName877954|descr294046
crsCode718491|deptId312628|crsName729988|descr361514
crsCode778289|deptId893077|crsName932700|descr597565
crsCode539901|deptId5081|crsName270765|descr292435
crsCode902746|deptId659819|crsName535705|descr330352
crsCode535654|deptId896549|crsName838638|descr958652
crsCode644472|deptId345862|crsName551664|descr446984
crsCode324929|deptId531074|crsName220671|descr34159
crsCode111358|deptId785908|crsName831269|descr316247
crsCode154583|deptId733615|crsName96126|descr575639
crsCode422231|deptId809586|crsName571140|descr158066
crsCode57545|deptId289273|crsName924790|descr222658
crsCode370283|deptId902640|crsName458661|descr444272
crsCode79314|deptId477955|crsName824027|descr808608
crsCode800986|deptId659920|crsName809768|descr361449
crsCode346695|deptId610174|crsName850826|descr701505
crsCode895997|deptId792487|crsName398712|descr874232
crsCode138072|deptId317361|crsName850123|descr764891
crsCode799657|deptId811066|crsName672714|descr944505
crsCode345230|deptId438193|crsName929296|descr242242
crsCode784877|deptId634434|crsName620572|descr18251
crsCode230156|deptId324457|crsName638261|descr653741
crsCode514768|deptId236392|crsName911928|descr424398
crsCode12817|deptId29779|crsName834112|descr788343
crsCode681302|deptId494729|crsName127344|descr100580
crsCode82034|deptId906557|crsName183135|descr128475
crsCode586938|deptId266354|crsName18977|descr422068
crsCode466721|deptId59397|crsName564782|descr645559
crsCode983347|deptId692836|crsName651634|descr320098
crsCode131242|deptId226461|crsName479217|descr700233
crsCode985456|deptId361233|crsName661204|descr843928
crsCode592434|deptId539207|crsName865811|descr374261
crsCode715869|deptId306396|crsName301633|descr265280
